Student ID,Study Hours per Week,Attendance Rate,Previous Grades,Participation in Extracurricular Activities,Parent Education Level,Result
734,1,77,26,Yes,Associate,Fail
735,15,67,87,No,Bachelor,Fail
736,12,63,54,No,High School,Pass
737,11,53,65,Yes,Doctorate,Fail
738,14,66,71,No,Associate,Fail
739,18,62,41,No,Bachelor,Fail
740,15,107,101,Yes,Doctorate,Fail
741,0,54,67,Yes,Doctorate,Pass
742,3,95,59,Yes,Associate,Fail
743,6,69,48,No,Master,
744,10,70,68,No,Associate,Pass
745,0,0,0,No,Master,Fail
746,0,0,0,Yes,Master,Pass
747,10,59,86,Yes,Bachelor,Pass
748,6,50,82,Yes,High School,Pass
749,6,67,56,Yes,High School,Fail
750,3,56,60,Yes,Bachelor,Pass
751,5,101,73,Yes,Bachelor,Pass
752,3,63,82,No,Master,Pass
753,5,27,200,Yes,High School,Fail
754,15,68,89,Yes,Master,Fail
755,5,91,51,No,High School,Pass
756,23,107,76,Yes,Associate,Fail
757,12,70,44,Yes,Associate,Fail
758,10,64,58,Yes,High School,
759,5,74,47,No,Associate,Fail
760,13,83,47,No,Bachelor,Pass
761,7,52,68,No,Doctorate,Pass
762,10,70,54,No,Doctorate,Pass
763,22,74,69,Yes,Associate,Fail
764,0,0,0,Yes,Bachelor,Pass
765,15,72,72,No,Doctorate,Fail
766,6,56,58,Yes,Bachelor,Pass
767,9,81,60,No,High School,Pass
768,18,74,45,Yes,Master,Pass
769,6,74,80,No,High School,Fail
770,19,53,67,Yes,Doctorate,Pass
771,0,0,0,Yes,Bachelor,Fail
772,0,0,0,No,Master,Pass
773,13,107,75,No,Associate,Pass
774,0,0,0,No,Bachelor,Pass
775,13,90,57,No,Bachelor,Fail
776,2,36,85,No,High School,Pass
777,6,29,71,,Doctorate,Fail
778,8,63,71,Yes,Associate,Fail
779,9,29,35,Yes,Doctorate,Fail
780,13,89,81,Yes,Bachelor,Fail
781,10,74,71,No,Master,Fail
782,3,103,83,No,Doctorate,Fail
783,11,71,56,Yes,Master,Pass
784,0,0,0,No,Associate,Pass
785,12,69,89,No,Associate,Pass
786,15,57,79,No,Master,Pass
787,14,66,43,Yes,High School,Fail
788,12,50,65,No,Bachelor,Pass
789,9,82,80,No,Master,Fail
790,0,0,0,Yes,Master,Pass
791,0,0,0,No,High School,Pass
792,11,131,55,No,Bachelor,Fail
793,11,66,66,Yes,Bachelor,Pass
794,3,81,80,No,Master,Fail
795,4,73,50,Yes,High School,Pass
796,15,98,33,No,Master,Fail
797,0,0,0,No,Doctorate,Fail
798,13,69,71,Yes,Associate,Fail
799,10,120,75,Yes,Doctorate,Pass
800,10,57,49,Yes,Associate,Fail
801,14,71,69,No,Bachelor,Pass
802,7,93,55,Yes,Bachelor,Fail
803,10,58,76,No,Master,Pass
804,7,90,63,No,Associate,Fail
805,7,65,77,Yes,Bachelor,
806,8,95,66,No,Doctorate,Fail
807,11,94,72,Yes,,Fail
808,7,73,58,No,Master,Pass
809,16,55,54,No,Associate,Fail
810,5,67,60,Yes,Master,Pass
811,9,74,74,No,Doctorate,Pass
812,7,92,102,Yes,Associate,Fail
813,17,81,83,No,Bachelor,Pass
814,0,0,0,Yes,Associate,Fail
815,15,82,63,Yes,High School,Pass
816,0,0,0,No,Bachelor,Fail
817,11,71,31,No,Master,Pass
818,14,78,56,No,Associate,Fail
819,10,75,44,Yes,,Pass
820,15,66,76,Yes,Master,Fail
821,7,95,62,,Associate,Pass
822,17,94,45,No,Master,Pass
823,21,99,73,Yes,Associate,Pass
824,8,59,69,No,High School,Fail
825,7,82,48,No,Master,Fail
826,17,96,87,No,Doctorate,Fail
827,17,105,53,Yes,Doctorate,Pass
828,7,44,73,No,,Pass
829,7,74,63,Yes,Master,
830,8,71,89,Yes,Bachelor,Pass
831,3,106,78,Yes,Doctorate,Pass
832,5,30,48,Yes,Master,Pass
833,5,54,92,No,Master,Fail
834,0,0,0,,Bachelor,Pass
835,9,65,49,Yes,Doctorate,Pass
836,11,49,89,Yes,Doctorate,Fail
837,17,105,64,Yes,Bachelor,Fail
838,5,46,69,Yes,Bachelor,
839,14,95,71,Yes,Master,Fail
840,8,43,48,No,Associate,Pass
841,9,46,93,No,Associate,Fail
842,0,0,0,No,Bachelor,Fail
843,4,58,37,Yes,Bachelor,Fail
844,11,80,58,Yes,Master,Fail
845,10,111,75,No,Master,Pass
846,12,71,63,No,Bachelor,Fail
847,11,107,56,Yes,Bachelor,Pass
848,22,81,73,Yes,Doctorate,Fail
849,6,94,74,No,Associate,Pass
850,7,27,90,No,Associate,Fail
851,6,87,39,No,Bachelor,Fail
852,7,84,49,No,Doctorate,Pass
853,6,67,53,No,Bachelor,Pass
854,15,112,101,No,High School,Pass
855,17,65,87,Yes,Associate,Pass
856,7,42,69,Yes,Associate,Pass
857,5,90,63,Yes,Doctorate,Pass
858,12,46,71,No,Associate,
859,7,76,82,No,Master,Fail
860,13,101,61,No,Doctorate,Fail
861,11,85,69,No,Master,Pass
862,2,70,59,No,High School,Pass
863,0,0,0,Yes,Doctorate,Fail
864,19,100,38,No,Bachelor,Pass
865,6,50,54,Yes,Bachelor,Pass
866,0,0,0,No,High School,Pass
867,11,118,71,No,High School,Pass
868,0,0,0,No,Bachelor,Pass
869,13,70,44,,Bachelor,Pass
870,20,71,65,No,Master,Fail
871,9,65,56,Yes,Bachelor,Pass
872,6,62,61,No,Bachelor,Fail
873,3,77,66,No,Doctorate,Fail
874,6,88,84,,Doctorate,Pass
875,9,107,58,No,Doctorate,Fail
876,19,35,90,,Doctorate,Pass
877,7,26,45,Yes,High School,Pass
878,11,107,51,No,Doctorate,Pass
879,9,76,63,No,High School,Pass
880,0,0,0,No,High School,Pass
881,22,85,45,Yes,Associate,Fail
882,7,71,66,No,High School,Pass
883,7,114,45,,High School,Fail
884,15,84,50,No,,Fail
885,0,0,0,No,Bachelor,Fail
886,19,67,90,Yes,Bachelor,Fail
887,0,0,0,No,Doctorate,Fail
888,0,0,0,,Master,Pass
889,0,0,0,Yes,,Fail
890,0,0,0,No,Bachelor,Fail
891,14,51,30,No,High School,Pass
892,12,83,50,Yes,Master,Fail
893,15,103,76,Yes,Doctorate,
894,15,96,56,,Associate,Fail
895,16,59,67,Yes,Associate,Pass
896,13,52,68,No,Doctorate,Fail
897,9,103,76,Yes,Doctorate,Pass
898,10,42,89,No,Bachelor,Pass
899,16,82,74,Yes,Master,Fail
900,5,63,61,No,High School,Pass
901,11,101,77,Yes,Doctorate,Pass
902,8,53,69,Yes,High School,
903,10,59,31,No,Bachelor,Pass
904,16,87,47,Yes,Bachelor,Fail
905,11,90,61,No,Doctorate,Pass
906,0,0,0,No,Master,Fail
907,3,84,63,No,Doctorate,Pass
908,13,82,28,Yes,Doctorate,Fail
909,13,96,77,Yes,Master,Pass
910,20,47,64,No,,
911,8,57,83,Yes,Bachelor,Pass
912,11,49,65,No,High School,Fail
913,0,0,0,No,Bachelor,Pass
914,0,0,0,Yes,Bachelor,Fail
915,9,103,46,Yes,Doctorate,Pass
916,11,86,67,No,Doctorate,Pass
917,13,82,65,Yes,Bachelor,Pass
918,10,76,40,Yes,Bachelor,Pass
919,7,76,79,No,High School,Fail
920,0,0,0,No,Master,Fail
921,15,106,57,No,Bachelor,Pass
922,4,63,52,Yes,Bachelor,Fail
923,10,97,76,No,Bachelor,Pass
924,6,99,54,Yes,Bachelor,Pass
925,0,0,0,No,Doctorate,Pass
926,2,82,62,Yes,Associate,
927,7,82,57,Yes,Associate,
928,11,45,45,Yes,Associate,Fail
929,17,43,84,No,Associate,Fail
930,9,90,49,Yes,,Fail
931,7,53,52,Yes,Associate,Fail
932,19,47,85,No,Doctorate,Pass
933,2,33,63,No,High School,Pass
934,-1,65,69,Yes,Doctorate,Pass
935,12,82,87,Yes,Master,Fail
936,7,84,87,Yes,Master,Fail
937,4,92,56,Yes,Bachelor,Fail
938,13,67,82,,Bachelor,
939,0,0,0,No,Bachelor,Pass
940,7,91,38,No,Bachelor,Pass
941,3,84,65,No,Bachelor,Pass
942,14,63,63,Yes,Bachelor,Pass
943,13,81,74,No,Master,Fail
944,9,35,73,No,High School,Pass
945,19,75,75,Yes,Doctorate,Fail
946,0,0,0,Yes,Associate,Fail
947,2,105,94,No,High School,Fail
948,6,55,78,Yes,Master,Fail
949,0,0,0,Yes,Master,Pass
950,11,66,61,No,High School,Fail
951,8,63,64,No,Associate,Pass
952,11,82,56,No,Bachelor,Fail
953,3,66,78,Yes,High School,Fail
954,0,0,0,No,Doctorate,Fail
955,9,35,55,Yes,Bachelor,
956,15,87,62,No,High School,Pass
957,11,73,38,No,Bachelor,Pass
958,0,0,0,Yes,Doctorate,Fail
959,12,81,65,No,,Pass
960,0,0,0,Yes,,Fail
961,13,80,57,Yes,Doctorate,Pass
962,16,95,47,Yes,Bachelor,Fail
963,11,75,41,Yes,Associate,Fail
964,13,54,87,No,Doctorate,Pass
965,0,0,0,No,Master,Pass
966,0,0,0,Yes,Master,Fail
967,6,66,79,No,Associate,Fail
968,19,53,86,Yes,Bachelor,Fail
969,9,87,49,No,Associate,Fail
970,2,81,84,Yes,High School,Pass
971,10,59,67,No,Associate,Pass
972,0,0,0,Yes,Doctorate,Pass
973,14,71,91,No,Doctorate,Pass
974,6,75,74,Yes,Associate,
975,7,87,51,No,Doctorate,Pass
976,0,66,34,No,High School,Pass
977,7,89,74,Yes,Doctorate,Pass
978,-2,64,71,Yes,Doctorate,Fail
979,2,108,53,No,Bachelor,Fail
980,13,108,67,,Doctorate,
981,0,0,0,No,Associate,Fail
982,0,0,0,Yes,Associate,Pass
983,5,94,44,,Bachelor,Pass
984,9,80,83,No,Master,Fail
985,10,86,96,No,High School,
986,4,61,69,No,High School,Pass
987,0,0,0,Yes,Master,Pass
988,14,68,73,No,Doctorate,Pass
989,8,81,69,Yes,Associate,Fail
990,10,50,48,Yes,Doctorate,Fail
991,11,73,86,No,Bachelor,Fail
992,0,49,71,No,High School,Pass
993,8,64,73,Yes,Master,Fail
994,6,73,80,Yes,Associate,Pass
995,5,85,79,No,Doctorate,
996,8,86,83,Yes,Master,Pass
997,19,90,71,Yes,Master,Pass
998,13,45,52,Yes,Doctorate,Pass
999,7,100,71,,Doctorate,Fail
1000,12,62,64,No,Associate,Fail
1001,17,63,51,Yes,Associate,Pass
1002,14,80,86,No,Doctorate,
1003,10,68,62,Yes,Associate,Fail
1004,6,82,68,No,Associate,Fail
1005,13,85,54,Yes,High School,Pass
1006,12,59,64,Yes,Associate,Fail
1007,0,0,0,Yes,,Pass
1008,13,71,95,Yes,Associate,Pass
1009,15,94,43,Yes,,Pass
1010,7,65,65,No,Doctorate,Pass
1011,16,64,18,Yes,High School,Pass
1012,11,54,58,Yes,Doctorate,Fail
1013,20,56,66,No,Bachelor,Fail
1014,6,48,67,No,Master,Fail
1015,18,60,89,Yes,Bachelor,Fail
1016,0,0,0,No,Bachelor,Pass
1017,6,88,88,No,Associate,Fail
1018,7,100,68,No,High School,Pass
1019,8,56,57,Yes,High School,Pass
1020,12,36,67,Yes,High School,Fail
1021,12,81,66,Yes,High School,Pass
1022,7,112,68,,Associate,Pass
1023,0,0,0,No,,Pass
1024,20,77,54,Yes,Associate,Fail
1025,18,43,82,No,Bachelor,Fail
1026,12,75,80,No,Doctorate,Pass
1027,10,72,52,No,Bachelor,Fail
1028,0,0,0,Yes,High School,Pass
1029,13,54,70,Yes,Doctorate,Pass
1030,0,0,0,Yes,Bachelor,Pass
1031,8,43,67,No,Bachelor,Fail
1032,1,60,82,Yes,Associate,Fail
1033,12,85,63,No,Associate,Fail
1034,13,62,88,Yes,Bachelor,Pass
1035,7,98,103,Yes,Doctorate,Pass
1036,17,67,66,Yes,Doctorate,Fail
1037,0,0,0,Yes,Doctorate,Fail
1038,2,84,50,No,Associate,Pass
1039,11,105,62,No,High School,Pass
1040,15,60,67,Yes,High School,Fail
1041,18,83,75,No,Master,Fail
1042,7,56,61,No,Associate,Pass
1043,15,109,76,No,Bachelor,Pass
1044,0,0,0,No,High School,Fail
1045,9,82,80,Yes,Bachelor,Pass
1046,14,106,71,,Bachelor,Pass
1047,13,51,70,No,Doctorate,Pass
1048,2,86,58,Yes,High School,Pass
1049,17,55,63,No,Master,Fail
1050,16,121,59,Yes,Associate,Fail
1051,6,37,78,No,Doctorate,Pass
1052,12,44,44,No,Associate,Fail
1053,0,0,0,No,Bachelor,Fail
1054,0,0,0,No,Bachelor,Fail
1055,0,0,0,Yes,Associate,Fail
1056,6,111,83,No,Bachelor,Pass
1057,0,0,0,Yes,Bachelor,
1058,15,79,79,No,Doctorate,Pass
1059,12,75,71,Yes,Associate,Pass
1060,8,62,55,Yes,Associate,Pass
1061,13,82,66,Yes,Master,Pass
1062,-4,70,46,No,Master,Fail
1063,15,78,62,No,Doctorate,Pass
1064,1,60,56,No,Bachelor,Fail
1065,8,51,37,Yes,Associate,Fail
1066,4,75,71,Yes,Associate,Pass
1067,3,75,69,Yes,High School,Pass
1068,15,63,83,Yes,Doctorate,Pass
1069,0,0,0,Yes,,Pass
1070,11,86,81,Yes,Master,Pass
1071,9,84,30,No,High School,Fail
1072,12,112,62,No,Doctorate,Fail
1073,10,102,94,Yes,Bachelor,Pass
1074,3,51,64,Yes,Bachelor,Pass
1075,0,0,0,Yes,High School,Fail
1076,7,47,63,No,Master,Pass
1077,2,38,77,Yes,High School,Fail
1078,7,118,60,No,Doctorate,Fail
1079,0,0,0,No,Associate,Pass
1080,14,62,70,No,Master,Pass
1081,8,99,73,,High School,Pass
1082,8,102,80,,Associate,Fail
1083,8,36,94,Yes,Bachelor,Pass
1084,0,0,0,Yes,Doctorate,Fail
1085,11,65,69,No,Associate,Pass
1086,12,82,47,Yes,Associate,Pass
1087,15,135,79,No,Bachelor,Pass
1088,11,106,85,Yes,Master,Fail
1089,8,72,75,,Master,Fail
1090,9,103,44,No,Associate,Fail
1091,9,36,58,No,Master,Fail
1092,9,85,65,No,Master,Fail
1093,13,85,52,No,High School,Fail
1094,0,0,0,Yes,Master,
1095,13,64,71,No,Associate,Fail
1096,9,82,79,Yes,,Pass
1097,10,92,79,No,Doctorate,Pass
1098,0,28,66,No,High School,Pass
1099,0,0,0,Yes,Bachelor,Fail
1100,11,56,76,No,High School,Fail
1101,15,88,95,No,High School,Pass
1102,0,0,0,No,Bachelor,Fail
1103,20,62,56,No,Doctorate,Pass
1104,9,53,77,Yes,High School,Pass
1105,0,0,0,No,Master,Fail
1106,4,51,82,,High School,
1107,13,70,62,No,High School,Fail
1108,4,68,62,Yes,High School,Pass
1109,6,86,25,No,,Fail
1110,19,81,65,Yes,High School,Fail
1111,9,78,56,Yes,High School,
1112,11,107,31,No,Bachelor,Pass
1113,14,150,93,Yes,,Pass
1114,12,66,68,Yes,Bachelor,Pass
1115,10,69,38,Yes,Bachelor,Fail
1116,11,59,70,Yes,Doctorate,Pass
1117,0,0,0,No,Master,Fail
1118,9,47,83,No,Bachelor,Fail
1119,11,97,79,Yes,Master,Fail
1120,15,60,46,No,Bachelor,Fail
1121,15,81,56,,Master,Pass
1122,15,69,52,Yes,Master,Pass
1123,13,74,65,No,High School,Fail
1124,4,98,76,No,Associate,Fail
1125,18,78,71,No,Doctorate,Fail
1126,4,56,51,Yes,High School,Pass
1127,11,63,62,,Associate,Fail
1128,6,92,80,No,Doctorate,Pass
1129,9,84,72,Yes,Associate,Pass
1130,11,93,71,No,Bachelor,Pass
1131,11,70,51,Yes,High School,Pass
1132,12,47,67,Yes,,Pass
1133,18,85,48,Yes,Doctorate,Fail
1134,12,80,52,Yes,High School,Fail
1135,8,80,42,Yes,Associate,Fail
1136,14,47,90,No,Bachelor,Fail
1137,15,62,91,Yes,Associate,Fail
1138,3,56,49,,High School,Fail
1139,0,0,0,No,Associate,Fail
1140,13,83,60,No,Doctorate,Pass
1141,8,74,83,Yes,Associate,Pass
1142,16,94,74,No,Master,Pass
1143,0,0,0,Yes,Bachelor,Pass
1144,10,82,90,No,Associate,Fail
1145,9,88,72,Yes,Associate,Fail
1146,10,64,69,No,Doctorate,Fail
1147,4,60,85,No,High School,Pass
1148,2,95,81,No,Doctorate,
1149,18,57,81,No,Associate,Fail
1150,5,88,72,Yes,Bachelor,Fail
1151,5,109,80,No,Master,Fail
1152,0,88,60,Yes,High School,Pass
1153,0,0,0,No,Master,Pass
1154,3,48,59,No,,Fail
1155,18,78,99,No,Master,Fail
1156,15,95,49,No,Master,Fail
1157,6,71,79,Yes,Bachelor,Fail
1158,21,95,94,No,Associate,Fail
1159,14,82,71,No,Master,Pass
1160,8,80,60,No,High School,Pass
1161,-2,68,73,No,Bachelor,Fail
1162,21,45,57,Yes,High School,Pass
1163,3,66,51,No,Bachelor,Pass
1164,-1,66,85,Yes,High School,
1165,0,0,0,Yes,Associate,Pass
1166,22,74,60,No,Associate,Fail
1167,16,96,57,Yes,Master,Pass
1168,12,80,68,Yes,Bachelor,Fail
1169,13,64,63,No,High School,Fail
1170,14,58,52,No,Bachelor,Fail
1171,13,62,42,Yes,High School,Fail
1172,11,78,43,Yes,Master,Fail
1173,10,67,47,Yes,Associate,Pass
1174,9,53,49,No,Doctorate,Pass
1175,6,95,68,,Master,Pass
1176,8,78,52,No,Master,Fail
1177,1,80,53,No,Bachelor,Pass
1178,9,58,46,Yes,High School,Fail
1179,5,54,46,No,Bachelor,
1180,4,71,46,No,Associate,Fail
1181,10,34,63,No,High School,Pass
1182,17,90,80,No,Associate,Fail
1183,14,60,87,No,,Pass
1184,2,69,65,No,Bachelor,Fail
1185,5,83,80,No,Master,
1186,14,70,53,No,Master,Fail
1187,0,0,0,No,Bachelor,Pass
1188,8,105,51,Yes,Bachelor,Pass
1189,12,44,71,No,Associate,Pass
1190,5,30,52,No,Master,
1191,10,92,53,No,Associate,Fail
1192,3,45,64,Yes,Master,Fail
1193,0,0,0,,Master,Fail
1194,11,82,77,Yes,Associate,Pass
1195,2,80,54,Yes,Master,Fail
1196,0,0,0,Yes,Master,
1197,9,58,52,Yes,Associate,Fail
1198,12,67,74,,Associate,Fail
1199,11,57,68,Yes,Master,Pass
1200,16,99,74,Yes,Doctorate,Fail
1201,0,0,0,No,High School,Fail
1202,7,85,70,Yes,High School,Fail
1203,0,0,0,No,Associate,Fail
1204,12,57,84,No,Bachelor,Fail
1205,10,82,88,No,Associate,
1206,10,57,78,No,High School,Pass
1207,6,71,84,No,High School,Fail
1208,0,0,0,No,Bachelor,Fail
1209,3,150,54,No,Master,Pass
1210,0,0,0,Yes,Bachelor,Fail
1211,0,0,0,Yes,Master,Fail
1212,0,0,0,Yes,Bachelor,Fail
1213,6,53,64,No,High School,Pass
1214,14,49,62,No,Bachelor,Fail
1215,0,0,0,Yes,,Fail
1216,16,67,63,No,High School,Pass
1217,6,82,77,No,,Pass
1218,0,0,0,No,Bachelor,Pass
1219,5,42,85,No,Associate,Pass
1220,20,94,81,Yes,High School,Fail
1221,4,69,66,No,,Fail
1222,11,79,29,No,High School,Fail
1223,0,0,0,Yes,Associate,Fail
1224,12,100,66,Yes,Associate,Pass
1225,9,79,75,Yes,Bachelor,Fail
1226,0,0,0,Yes,Associate,Pass
1227,10,47,58,No,High School,Fail
1228,9,98,57,Yes,Doctorate,Pass
1229,14,67,46,Yes,Doctorate,Pass
1230,21,71,74,Yes,Master,Pass
1231,7,52,65,Yes,,Fail
1232,0,0,0,Yes,Doctorate,Fail
1233,9,97,65,Yes,Bachelor,Pass
1234,22,105,63,Yes,Bachelor,Pass
1235,6,66,79,Yes,Bachelor,Fail
1236,18,87,58,Yes,,Pass
1237,0,0,0,No,Bachelor,
1238,7,92,77,No,High School,Pass
1239,12,74,61,Yes,Bachelor,Fail
1240,18,58,53,No,Associate,Fail
1241,8,101,45,No,High School,Pass
1242,0,0,0,No,Doctorate,Pass
1243,7,68,55,Yes,Doctorate,
1244,4,78,79,Yes,Doctorate,Fail
1245,6,60,53,No,Doctorate,Pass
1246,0,0,0,No,Master,Pass
1247,10,71,49,Yes,Doctorate,Fail
1248,6,59,65,Yes,Doctorate,Pass
1249,11,122,69,No,,Fail
1250,2,54,70,Yes,Bachelor,Fail
1251,0,0,0,No,Bachelor,Pass
1252,14,76,64,Yes,,Pass
1253,0,0,0,Yes,Master,Fail
1254,11,68,56,,Bachelor,Pass
1255,16,48,97,Yes,Bachelor,Fail
1256,4,116,77,No,High School,Fail
1257,18,69,78,No,High School,Pass
1258,12,71,81,Yes,High School,Fail
1259,0,0,0,Yes,Master,Fail
1260,9,58,82,No,Bachelor,Pass
1261,12,100,62,,Bachelor,Pass
1262,0,0,0,Yes,High School,Pass
1263,12,35,200,No,Master,Fail
1264,5,67,60,Yes,High School,Pass
1265,10,83,91,No,Associate,Pass
1266,2,75,62,Yes,Doctorate,Pass
1267,9,75,74,Yes,Bachelor,Pass
1268,5,62,57,Yes,Doctorate,Fail
1269,6,60,71,No,Master,Pass
1270,16,68,59,,Associate,Fail
1271,15,114,82,Yes,High School,Fail
1272,0,0,0,No,Master,Pass
1273,0,0,0,Yes,Associate,Fail
1274,0,0,0,Yes,Bachelor,Pass
1275,16,45,50,No,Bachelor,Pass
1276,10,83,86,Yes,High School,Pass
1277,21,49,46,Yes,High School,Fail
1278,12,53,61,Yes,Doctorate,Pass
1279,11,52,96,No,Associate,Pass
1280,8,42,83,Yes,High School,Fail
1281,10,100,52,Yes,High School,Fail
1282,9,85,51,No,High School,Pass
1283,13,93,50,No,Bachelor,Pass
1284,14,91,68,No,Bachelor,Pass
1285,6,71,57,Yes,High School,Fail
1286,3,74,68,No,Master,Pass
1287,0,0,0,Yes,High School,Fail
1288,12,107,65,No,Doctorate,Fail
1289,4,49,67,Yes,High School,Fail
1290,0,125,66,No,High School,Pass
1291,11,48,53,Yes,High School,Fail
1292,0,0,0,No,Doctorate,Pass
1293,10,76,65,No,Master,
1294,14,78,53,No,Master,Pass
1295,10,114,79,Yes,Bachelor,Fail
1296,9,95,46,No,High School,Fail
1297,14,83,59,Yes,Doctorate,Pass
1298,8,95,67,Yes,Master,Pass
1299,11,81,83,No,Doctorate,Fail
1300,11,61,59,Yes,Master,Pass
1301,6,84,67,Yes,Associate,
1302,15,76,74,Yes,Bachelor,Pass
1303,9,58,76,Yes,Doctorate,Fail
1304,6,100,70,Yes,Associate,Pass
1305,12,73,92,Yes,Associate,Pass
1306,5,52,59,Yes,Bachelor,
1307,10,55,91,No,High School,Pass
1308,10,85,75,Yes,High School,Pass
1309,15,96,68,No,Master,Pass
1310,12,84,69,,Bachelor,Pass
1311,9,84,79,No,Master,Pass
1312,14,58,54,No,Bachelor,Fail
1313,17,76,67,Yes,Associate,Pass
1314,12,68,61,Yes,High School,Fail
1315,10,71,89,No,Doctorate,Fail
1316,0,0,0,Yes,Associate,Pass
1317,4,61,95,Yes,Associate,Pass
1318,8,90,58,No,Master,Pass
1319,7,54,44,No,Bachelor,Pass
1320,9,49,51,Yes,Master,Fail
1321,10,59,52,Yes,Bachelor,Pass
1322,0,0,0,No,Doctorate,Fail
1323,9,81,44,No,,Pass
1324,12,39,69,Yes,,Fail
1325,10,86,87,No,High School,Fail
1326,0,74,106,No,Doctorate,Fail
1327,5,66,63,Yes,High School,Fail
1328,9,70,66,No,Doctorate,Pass
1329,4,48,47,,High School,Fail
1330,0,0,0,No,Master,Fail
1331,0,0,0,No,Doctorate,Fail
1332,16,68,78,Yes,Doctorate,Pass
1333,8,68,83,Yes,Associate,Pass
1334,17,90,74,No,Doctorate,Pass
1335,10,75,81,No,Master,Pass
1336,0,0,0,Yes,,Fail
1337,6,51,58,Yes,Associate,Pass
1338,8,72,76,No,Associate,Fail
1339,8,85,54,Yes,Master,Pass
1340,10,99,34,Yes,High School,Pass
1341,10,52,69,No,High School,Pass
1342,10,58,66,Yes,Master,Pass
1343,12,85,63,,,Fail
1344,0,0,0,No,High School,Fail
1345,14,80,67,Yes,Bachelor,Fail
1346,0,0,0,No,Associate,Pass
1347,-2,53,94,Yes,Doctorate,Pass
1348,14,77,73,No,Doctorate,Pass
1349,3,82,73,,Bachelor,Fail
1350,8,70,53,No,Associate,Pass
1351,4,53,50,No,Bachelor,Pass
1352,1,97,50,Yes,Associate,Pass
1353,12,68,60,No,High School,Fail
1354,13,85,65,No,Associate,Fail
1355,7,39,68,No,Associate,Fail
1356,0,0,0,Yes,High School,Pass
1357,7,61,31,No,Associate,Fail
1358,12,101,58,No,Master,Pass
1359,2,150,79,No,Associate,Fail
1360,10,46,59,Yes,Bachelor,Pass
1361,0,0,0,Yes,High School,Pass
1362,12,108,41,Yes,High School,Fail
1363,10,63,66,No,Doctorate,Fail
1364,0,0,0,Yes,Master,Fail
1365,0,0,0,Yes,High School,Pass
1366,9,101,79,Yes,Master,Pass
1367,9,78,83,Yes,Doctorate,Pass
1368,5,72,96,Yes,Associate,Pass
1369,7,111,51,Yes,Master,Pass
1370,5,89,69,No,Bachelor,Fail
1371,9,70,47,Yes,Bachelor,Fail
1372,18,83,74,No,Associate,Pass
1373,3,63,72,No,Master,Pass
1374,0,0,0,No,Master,Fail
1375,17,98,69,No,Associate,Pass
1376,9,71,62,Yes,Associate,Fail
1377,6,57,47,No,Associate,Pass
1378,15,55,60,No,Associate,Fail
1379,7,76,95,No,Bachelor,Fail
1380,19,58,73,No,High School,Pass
1381,13,46,52,Yes,Associate,Fail
1382,7,51,60,No,,Pass
1383,20,98,36,Yes,Bachelor,
1384,7,72,48,No,Bachelor,
1385,13,76,90,No,Doctorate,Fail
1386,11,55,78,No,High School,Pass
1387,16,63,71,Yes,Doctorate,Pass
1388,17,62,70,Yes,Associate,Fail
1389,10,69,86,Yes,High School,Pass
1390,6,41,69,No,Master,Pass
1391,-1,96,60,Yes,Master,Fail
1392,0,0,0,No,High School,Fail
1393,20,79,61,No,Bachelor,Fail
1394,0,0,0,No,Master,Fail
1395,0,0,0,Yes,High School,Pass
1396,10,63,49,Yes,Master,Fail
1397,3,87,57,No,Master,Pass
1398,5,86,37,Yes,Doctorate,Pass
1399,16,81,80,Yes,Associate,Fail
1400,6,96,70,Yes,Associate,Fail
1401,4,91,91,,Bachelor,
1402,12,89,55,No,High School,
1403,15,102,53,No,Master,Pass
1404,13,75,47,Yes,Associate,Fail
1405,15,76,71,No,Bachelor,Fail
1406,0,0,0,No,High School,Fail
1407,2,71,69,No,Doctorate,Fail
1408,17,84,58,,Doctorate,Pass
1409,8,63,86,No,High School,Fail
1410,0,0,0,No,Bachelor,Fail
1411,16,87,66,No,Doctorate,Fail
1412,12,44,80,No,Master,Pass
1413,12,61,63,Yes,High School,Fail
1414,20,91,64,No,Bachelor,Pass
1415,6,91,32,Yes,Doctorate,Fail
1416,14,98,72,No,High School,
1417,10,34,65,No,Associate,Pass
1418,11,80,78,No,Associate,Pass
1419,17,69,75,No,Bachelor,Pass
1420,12,94,53,Yes,Bachelor,Fail
1421,12,104,62,No,Bachelor,Pass
1422,0,0,0,No,Master,Fail
1423,8,75,80,Yes,High School,Pass
1424,5,91,88,Yes,Master,Pass
1425,4,68,77,No,Bachelor,Fail
1426,0,109,94,No,High School,
1427,20,67,72,No,Bachelor,Pass
1428,4,69,50,Yes,Master,Pass
1429,8,53,44,Yes,Master,
1430,8,78,51,Yes,Associate,Pass
1431,11,14,58,No,Bachelor,Fail
1432,14,70,54,No,High School,Fail
1433,0,0,0,Yes,High School,Pass
1434,0,0,0,Yes,Master,Pass
1435,9,42,66,Yes,Doctorate,Pass
1436,11,97,101,No,Doctorate,Pass
1437,8,100,78,Yes,Doctorate,Fail
1438,18,47,69,Yes,Doctorate,Fail
1439,12,109,80,No,Associate,Pass
1440,13,83,52,Yes,Master,Pass
1441,13,96,52,No,Bachelor,Fail
1442,15,59,78,Yes,Doctorate,Pass
1443,10,104,65,No,Bachelor,
